site_ID;biological_control;birdwatching;ecosystem_engineering;food;pest_control;pollination;seed_dispersal;seed_predation;Total_high
7182;0;0;0;0;0;0;0;0;0
7183;0;1;0;1;0;0;1;0;3
7184;0;0;0;0;0;0;0;0;0
7185;0;0;0;0;0;0;0;0;0
7186;0;0;0;0;0;0;0;0;0
7187;0;1;0;1;0;0;1;0;3
7188;0;0;0;0;0;0;0;0;0
7189;0;0;0;0;0;0;0;0;0
7190;0;1;0;1;0;0;1;0;3
7191;0;0;0;0;0;0;0;0;0
7192;0;0;0;0;0;0;0;0;0
7193;0;0;0;0;0;0;0;0;0
7194;0;1;0;1;0;0;1;0;3
7195;0;0;0;0;0;0;0;0;0
7196;0;0;0;0;0;0;0;0;0
7197;0;0;0;0;0;0;0;0;0
7198;0;1;0;1;0;0;1;0;3
7199;0;0;0;0;0;0;0;0;0
7200;0;0;0;0;0;0;0;0;0
7201;0;1;0;1;0;0;1;0;3
7202;0;0;0;0;0;0;0;0;0
7203;0;0;0;0;0;0;0;0;0
7204;0;0;0;0;0;0;0;0;0
7205;0;0;0;0;0;0;0;0;0
7206;0;0;0;0;0;0;0;0;0
7207;0;1;0;1;0;0;1;0;3
7208;0;1;0;0;0;0;1;0;2
7209;0;1;0;1;0;0;1;0;3
7210;0;1;0;1;0;0;1;0;3
7211;0;0;0;0;0;0;0;0;0
7212;0;0;0;0;0;0;0;0;0
7213;0;0;0;0;0;0;0;0;0
7214;0;1;0;0;0;0;1;0;2
7215;0;0;0;0;0;0;0;0;0
7216;0;0;0;0;0;0;0;0;0
7217;0;0;0;0;0;0;0;0;0
7218;0;0;0;0;0;0;0;0;0
7219;0;0;0;0;0;0;0;0;0
7220;0;0;0;0;0;0;0;0;0
7221;0;1;0;1;0;0;1;1;4
7222;0;0;0;0;0;0;0;0;0
7223;0;1;0;1;0;0;0;1;3
7224;0;1;0;0;1;0;0;0;2
7225;0;0;0;0;0;0;0;0;0
7226;0;1;0;0;1;0;0;0;2
7227;0;1;0;1;1;0;1;0;4
7228;0;1;0;1;1;0;1;1;5
7229;0;1;0;0;1;0;0;0;2
7230;0;1;0;1;1;0;1;1;5
7231;0;1;0;1;1;0;1;0;4
7232;0;1;0;1;1;0;1;0;4
7233;0;1;0;1;1;0;0;1;4
7234;0;1;0;1;0;0;1;1;4
7235;0;1;0;0;1;0;1;0;3
7236;0;1;0;1;1;0;1;0;4
7237;0;1;0;1;1;0;1;1;5
7238;0;1;0;1;1;0;1;0;4
7239;0;1;0;1;1;0;1;1;5
7240;0;1;0;1;1;0;1;1;5
7241;0;1;0;1;1;0;1;1;5
7242;0;1;0;1;1;0;0;1;4
7243;0;1;0;1;1;0;1;1;5
7244;0;1;0;0;1;0;0;0;2
7245;0;1;0;1;1;0;0;1;4
7246;0;1;0;1;1;0;1;1;5
7247;0;1;0;0;1;0;0;1;3
7248;0;1;0;1;1;0;1;1;5
7249;0;1;0;0;1;0;1;0;3
7250;0;1;0;1;1;0;0;1;4
7251;0;1;0;0;1;0;1;0;3
7252;0;1;0;0;1;0;1;1;4
7253;0;1;0;1;1;0;0;1;4
7254;1;1;0;1;1;0;0;1;5
7255;1;1;1;1;1;0;1;1;7
7256;1;1;1;1;1;0;1;0;6
7257;1;1;1;1;1;0;1;1;7
7258;0;1;1;1;1;0;1;1;6
7259;0;1;0;0;1;0;1;1;4
7260;0;1;1;1;1;0;1;1;6
7261;1;1;0;1;1;0;1;1;6
7262;0;1;1;1;1;0;1;1;6
7263;0;1;1;1;1;0;1;1;6
7264;1;1;0;1;1;0;1;1;6
7265;0;1;1;0;1;0;1;1;5
7266;0;1;0;0;1;0;1;1;4
7267;0;1;1;1;1;0;1;1;6
7268;0;1;1;1;1;0;1;1;6
7269;1;1;1;1;1;0;1;1;7
7270;0;1;0;1;1;0;1;1;5
7271;0;1;0;1;1;0;1;1;5
7272;0;0;0;0;0;0;0;0;0
7273;0;0;0;0;0;0;0;0;0
7274;0;0;0;0;0;0;0;0;0
7275;0;0;0;0;0;0;0;0;0
7276;0;0;0;0;0;0;0;0;0
7277;0;0;0;0;0;0;0;0;0
7278;0;0;0;0;0;0;0;0;0
7279;0;0;0;0;0;0;0;0;0
7280;0;0;0;0;0;0;0;0;0
7281;0;0;0;0;0;0;0;0;0
7282;0;0;0;0;0;0;0;0;0
7283;0;0;0;0;0;0;0;0;0
7284;0;0;0;0;0;0;0;0;0
7285;0;0;0;0;0;0;0;0;0
7286;0;0;0;0;0;0;0;0;0
7287;0;0;0;0;0;0;0;0;0
7288;0;0;0;0;0;0;0;0;0
7289;0;0;0;0;0;0;0;0;0
7290;0;0;0;0;0;0;0;0;0
7291;0;0;0;0;0;0;0;0;0
7292;0;0;0;0;0;0;0;0;0
7293;0;0;0;0;0;0;0;0;0
7294;0;0;0;0;0;0;0;0;0
7295;0;1;0;1;0;0;1;0;3
7296;0;1;0;1;0;0;1;0;3
7297;0;0;0;0;0;0;0;0;0
7298;0;1;0;1;0;0;1;0;3
7299;0;0;0;0;0;0;0;0;0
7300;0;0;0;0;0;0;0;0;0
7301;0;0;0;0;0;0;0;0;0
7302;0;0;0;0;0;0;0;0;0
7303;0;1;0;1;0;0;1;0;3
7304;0;1;0;1;0;0;1;0;3
7305;0;0;0;0;0;0;0;0;0
7306;0;1;0;1;0;0;1;0;3
7307;0;1;0;1;0;0;1;0;3
7308;0;1;0;1;0;0;1;0;3
7309;0;1;0;1;0;0;1;0;3
7310;0;0;0;0;0;0;0;0;0
7311;0;0;0;0;0;0;0;0;0
7312;0;1;0;1;0;0;1;0;3
7313;0;1;0;1;0;0;1;0;3
7314;0;0;0;0;0;0;0;0;0
7315;0;0;0;0;0;0;0;0;0
7316;0;0;0;0;0;0;0;0;0
7317;0;0;0;0;0;0;0;0;0
7318;0;0;0;0;0;0;0;0;0
7319;0;0;0;0;0;0;0;0;0
7320;0;0;0;0;0;0;0;0;0
7321;0;0;0;0;0;0;0;0;0
7322;0;0;0;0;0;0;0;0;0
7323;0;0;0;0;0;0;0;0;0
7324;0;0;0;0;0;0;0;0;0
7325;0;1;0;1;0;0;1;0;3
7326;0;0;0;0;0;0;0;0;0
7327;0;1;0;1;0;0;1;0;3
7328;0;0;0;0;0;0;0;0;0
7329;0;0;0;0;0;0;0;0;0
7330;0;0;0;0;0;0;0;0;0
7331;0;1;0;1;0;0;1;0;3
7332;0;0;0;0;0;0;0;0;0
7333;0;1;0;1;0;0;1;0;3
7334;0;0;0;0;0;0;0;0;0
7335;0;1;0;1;0;0;1;0;3
7336;0;0;0;0;0;0;0;0;0
7337;0;0;0;0;0;0;0;0;0
7338;0;0;0;0;0;0;0;0;0
7339;0;0;0;0;0;0;0;0;0
7340;0;0;0;0;0;0;0;0;0
7341;0;0;0;0;0;0;0;0;0
7342;0;0;0;0;0;0;0;0;0
7343;0;1;0;0;0;0;1;0;2
7344;0;0;0;0;0;0;0;0;0
7345;0;0;0;0;0;0;0;0;0
7346;0;1;0;0;0;0;1;0;2
7347;0;0;0;0;0;0;0;0;0
7348;0;0;0;0;0;0;0;0;0
7349;0;1;0;1;0;0;1;0;3
7350;0;1;0;1;0;0;1;0;3
7351;0;1;0;0;0;0;1;0;2
7352;0;0;0;0;0;0;0;0;0
7353;0;0;0;0;0;0;0;0;0
7354;0;1;0;1;0;0;1;0;3
7355;0;0;0;0;0;0;0;0;0
7356;0;1;0;1;0;0;1;1;4
7357;0;0;0;0;0;0;0;0;0
7358;0;1;0;1;0;0;1;0;3
7359;0;0;0;0;0;0;0;0;0
7360;0;0;0;0;0;0;0;0;0
7361;0;0;0;0;0;0;0;0;0
7362;0;1;0;1;0;0;1;0;3
7363;0;1;0;0;1;0;0;0;2
7364;0;0;0;0;0;0;0;0;0
7365;0;1;0;1;0;0;1;1;4
7366;0;0;0;0;0;0;0;0;0
7367;0;0;0;0;0;0;0;0;0
7368;0;1;0;1;0;0;0;1;3
7369;0;1;0;1;0;0;1;1;4
7370;0;0;0;0;0;0;0;0;0
7371;0;1;0;1;1;0;0;1;4
7372;0;1;0;0;1;0;0;0;2
7373;0;1;0;1;1;0;1;1;5
7374;0;1;0;1;1;0;1;1;5
7375;0;1;0;0;1;0;0;0;2
7376;0;1;0;0;1;0;0;0;2
7377;0;1;0;0;1;0;1;0;3
7378;0;1;0;1;1;0;1;1;5
7379;0;1;0;1;1;0;1;1;5
7380;0;1;0;1;1;0;0;1;4
7381;0;1;0;0;1;0;0;1;3
7382;0;1;0;0;1;0;0;0;2
7383;0;1;0;1;1;0;0;1;4
7384;0;1;0;1;1;0;1;1;5
7385;0;1;0;1;1;0;1;1;5
7386;0;1;0;1;1;0;0;1;4
7387;0;1;0;0;1;0;0;1;3
7388;0;1;0;0;1;0;0;1;3
7389;0;1;0;1;1;0;1;1;5
7390;1;1;0;1;1;0;1;1;6
7391;1;1;0;1;1;0;1;1;6
7392;1;1;0;0;1;0;0;1;4
7393;0;1;0;1;1;0;1;1;5
7394;0;1;1;0;1;0;1;1;5
7395;0;1;0;1;1;0;1;1;5
7396;0;1;0;1;1;0;1;1;5
7397;0;1;0;0;1;0;1;1;4
7398;1;1;0;0;1;0;1;1;5
7399;1;1;0;1;1;0;1;1;6
7400;0;1;1;1;1;0;1;1;6
7401;1;1;1;1;1;0;1;1;7
7402;0;1;1;1;1;0;1;1;6
7403;0;1;0;1;0;0;1;1;4
7404;1;1;1;1;1;0;1;1;7
7405;0;1;0;0;1;0;1;1;4
7406;1;1;1;1;1;0;1;1;7
7407;1;1;0;0;1;0;1;1;5
7408;0;1;0;1;1;0;1;1;5
7409;0;1;1;1;1;0;1;1;6
7410;0;1;1;0;1;0;1;1;5
7411;0;0;0;0;0;0;0;0;0
7412;0;0;0;0;0;0;0;0;0
7413;0;0;0;0;0;0;0;0;0
7414;0;0;0;0;0;0;0;0;0
7415;0;0;0;0;0;0;0;0;0
7416;0;0;0;0;0;0;0;0;0
7417;0;0;0;0;0;0;0;0;0
7418;0;0;0;0;0;0;0;0;0
7419;0;0;0;0;0;0;0;0;0
7420;0;0;0;0;0;0;0;0;0
7421;0;0;0;0;0;0;0;0;0
7422;0;0;0;0;0;0;0;0;0
7423;0;0;0;0;0;0;0;0;0
7424;0;0;0;0;0;0;0;0;0
7425;0;0;0;0;0;0;0;0;0
7426;0;0;0;0;0;0;0;0;0
7427;0;0;0;0;0;0;0;0;0
7428;0;0;0;0;0;0;0;0;0
7429;0;0;0;0;0;0;0;0;0
7430;0;0;0;0;0;0;0;0;0
7431;0;0;0;0;0;0;0;0;0
7432;0;0;0;0;0;0;0;0;0
7433;0;0;0;0;0;0;0;0;0
7434;0;1;0;1;0;0;1;0;3
7435;0;1;0;1;0;0;1;0;3
7436;0;1;0;1;0;0;1;0;3
7437;0;0;0;0;0;0;0;0;0
7438;0;0;0;0;0;0;0;0;0
7439;0;0;0;0;0;0;0;0;0
7440;0;0;0;0;0;0;0;0;0
7441;0;1;0;1;0;0;1;0;3
7442;0;0;0;0;0;0;0;0;0
7443;0;1;0;1;0;0;1;0;3
7444;0;1;0;1;0;0;1;0;3
7445;0;0;0;0;0;0;0;0;0
7446;0;0;0;0;0;0;0;0;0
7447;0;0;0;0;0;0;0;0;0
7448;0;1;0;1;0;0;1;0;3
7449;0;0;0;0;0;0;0;0;0
7450;0;0;0;0;0;0;0;0;0
7451;0;1;0;1;0;0;1;0;3
7452;0;0;0;0;0;0;0;0;0
7453;0;1;0;1;0;0;1;0;3
7454;0;1;0;1;0;0;1;0;3
7455;0;0;0;0;0;0;0;0;0
7456;0;0;0;0;0;0;0;0;0
7457;0;0;0;0;0;0;0;0;0
7458;0;0;0;0;0;0;0;0;0
7459;0;1;0;1;0;0;1;0;3
7460;0;1;0;1;0;0;1;0;3
7461;0;0;0;0;0;0;0;0;0
7462;0;0;0;0;0;0;0;0;0
7463;0;0;0;0;0;0;0;0;0
7464;0;0;0;0;0;0;0;0;0
7465;0;0;0;0;0;0;0;0;0
7466;0;0;0;0;0;0;0;0;0
7467;0;0;0;0;0;0;0;0;0
7468;0;1;0;1;0;0;1;0;3
7469;0;0;0;0;0;0;0;0;0
7470;0;0;0;0;0;0;0;0;0
7471;0;0;0;0;0;0;0;0;0
7472;0;0;0;0;0;0;0;0;0
7473;0;1;0;1;0;0;1;0;3
7474;0;0;0;0;0;0;0;0;0
7475;0;0;0;0;0;0;0;0;0
7476;0;1;0;1;0;0;1;0;3
7477;0;0;0;0;0;0;0;0;0
7478;0;1;0;1;0;0;1;0;3
7479;0;0;0;0;0;0;0;0;0
7480;0;1;0;1;0;0;1;0;3
7481;0;1;0;1;0;0;1;0;3
7482;0;0;0;0;0;0;0;0;0
7483;0;1;0;1;0;0;1;0;3
7484;0;1;0;1;0;0;1;0;3
7485;0;0;0;0;0;0;0;0;0
7486;0;0;0;0;0;0;0;0;0
7487;0;1;0;1;0;0;1;0;3
7488;0;1;0;0;0;0;1;0;2
7489;0;1;0;1;0;0;1;0;3
7490;0;1;0;1;0;0;1;0;3
7491;0;1;0;1;0;0;1;1;4
7492;0;0;0;0;0;0;0;0;0
7493;0;1;0;1;0;0;1;0;3
7494;0;0;0;0;0;0;0;0;0
7495;0;1;0;1;0;0;1;0;3
7496;0;0;0;0;0;0;0;0;0
7497;0;1;0;1;0;0;1;0;3
7498;0;1;0;1;0;0;1;1;4
7499;0;1;0;1;0;0;1;0;3
7500;0;1;0;1;0;0;1;1;4
7501;0;1;0;1;0;0;1;0;3
7502;0;0;0;0;0;0;0;0;0
7503;0;1;0;1;0;0;1;1;4
7504;0;1;0;1;0;0;1;0;3
7505;0;1;0;1;0;0;0;1;3
7506;0;1;0;1;0;0;0;1;3
7507;0;1;0;1;0;0;1;0;3
7508;0;1;0;0;1;0;0;0;2
7509;0;1;0;0;1;0;0;0;2
7510;0;1;0;0;1;0;1;0;3
7511;0;1;0;1;1;0;1;0;4
7512;0;1;0;0;1;0;0;0;2
7513;0;1;0;1;1;0;1;1;5
7514;0;1;0;1;1;0;1;1;5
7515;0;1;0;0;1;0;0;1;3
7516;0;1;0;0;1;0;0;1;3
7517;0;1;0;0;0;0;1;1;3
7518;0;1;0;1;0;0;1;1;4
7519;0;1;0;0;0;0;0;1;2
7520;0;1;0;0;1;0;0;1;3
7521;0;1;0;0;1;0;0;1;3
7522;0;1;0;1;0;0;1;1;4
7523;0;1;0;1;1;0;1;1;5
7524;1;1;0;1;1;0;1;1;6
7525;1;1;0;0;1;0;0;1;4
7526;0;1;0;1;1;0;1;1;5
7527;0;1;0;1;1;0;1;1;5
7528;0;1;0;0;1;0;1;1;4
7529;1;1;0;0;1;0;0;1;4
7530;0;1;0;1;1;0;1;1;5
7531;0;1;0;1;1;0;1;1;5
7532;0;1;0;1;1;0;1;1;5
7533;1;1;1;0;1;0;0;1;5
7534;1;1;0;1;1;0;1;1;6
7535;0;1;0;1;1;0;1;1;5
7536;1;1;0;1;1;0;1;1;6
7537;1;1;1;1;1;0;1;1;7
7538;0;1;0;1;1;0;1;1;5
7539;0;1;0;0;1;0;1;1;4
7540;0;1;1;1;1;0;1;1;6
7541;0;1;0;0;1;0;1;1;4
7542;0;1;1;1;1;0;1;1;6
7543;1;1;1;1;1;0;1;1;7
7544;0;1;0;1;1;0;1;1;5
7545;1;1;0;1;1;0;1;0;5
7546;1;1;0;1;1;0;1;1;6
7547;0;0;0;0;0;0;0;0;0
7548;0;0;0;0;0;0;0;0;0
7549;0;0;0;0;0;0;0;0;0
7550;0;0;0;0;0;0;0;0;0
7551;0;0;0;0;0;0;0;0;0
7552;0;0;0;0;0;0;0;0;0
7553;0;0;0;0;0;0;0;0;0
7554;0;0;0;0;0;0;0;0;0
7555;0;0;0;0;0;0;0;0;0
7556;0;0;0;0;0;0;0;0;0
7557;0;0;0;0;0;0;0;0;0
7558;0;0;0;0;0;0;0;0;0
7559;0;0;0;0;0;0;0;0;0
7560;0;0;0;0;0;0;0;0;0
7561;0;0;0;0;0;0;0;0;0
7562;0;0;0;0;0;0;0;0;0
7563;0;0;0;0;0;0;0;0;0
7564;0;0;0;0;0;0;0;0;0
7565;0;0;0;0;0;0;0;0;0
7566;0;1;0;1;0;0;1;0;3
7567;0;0;0;0;0;0;0;0;0
7568;0;1;0;1;0;0;1;0;3
7569;0;1;0;1;0;0;1;0;3
7570;0;1;0;1;0;0;1;0;3
7571;0;0;0;0;0;0;0;0;0
7572;0;0;0;0;0;0;0;0;0
7573;0;1;0;1;0;0;1;0;3
7574;0;1;0;1;0;0;1;0;3
7575;0;0;0;0;0;0;0;0;0
7576;0;0;0;0;0;0;0;0;0
7577;0;0;0;0;0;0;0;0;0
7578;0;1;0;1;0;0;1;0;3
7579;0;1;0;1;0;0;1;0;3
7580;0;0;0;0;0;0;0;0;0
7581;0;0;0;0;0;0;0;0;0
7582;0;0;0;0;0;0;0;0;0
7583;0;0;0;0;0;0;0;0;0
7584;0;1;0;1;0;0;1;0;3
7585;0;0;0;0;0;0;0;0;0
7586;0;1;0;1;0;0;1;0;3
7587;0;0;0;0;0;0;0;0;0
7588;0;0;0;0;0;0;0;0;0
7589;0;0;0;0;0;0;0;0;0
7590;0;0;0;0;0;0;0;0;0
7591;0;0;0;0;0;0;0;0;0
7592;0;0;0;0;0;0;0;0;0
7593;0;1;0;1;0;0;1;0;3
7594;0;0;0;0;0;0;0;0;0
7595;0;0;0;0;0;0;0;0;0
7596;0;0;0;0;0;0;0;0;0
7597;0;0;0;0;0;0;0;0;0
7598;0;1;0;1;0;0;1;0;3
7599;0;0;0;0;0;0;0;0;0
7600;0;1;0;1;0;0;1;0;3
7601;0;1;0;1;0;0;1;0;3
7602;0;1;0;1;0;0;1;0;3
7603;0;0;0;0;0;0;0;0;0
7604;0;0;0;0;0;0;0;0;0
7605;0;0;0;0;0;0;0;0;0
7606;0;1;0;0;0;0;1;0;2
7607;0;0;0;0;0;0;0;0;0
7608;0;0;0;0;0;0;0;0;0
7609;0;0;0;0;0;0;0;0;0
7610;0;1;0;1;0;0;1;0;3
7611;0;1;0;1;0;0;1;0;3
7612;0;0;0;0;0;0;0;0;0
7613;0;0;0;0;0;0;0;0;0
7614;0;0;0;0;0;0;0;0;0
7615;0;0;0;0;0;0;0;0;0
7616;0;0;0;0;0;0;0;0;0
7617;0;0;0;0;0;0;0;0;0
7618;0;1;0;1;0;0;1;0;3
7619;0;1;0;1;0;0;1;0;3
7620;0;0;0;0;0;0;0;0;0
7621;0;1;0;1;0;0;1;0;3
7622;0;0;0;0;0;0;0;0;0
7623;0;0;0;0;0;0;0;0;0
7624;0;1;0;1;0;0;1;0;3
7625;0;1;0;1;0;0;1;0;3
7626;0;1;0;1;0;0;1;1;4
7627;0;0;0;0;0;0;0;0;0
7628;0;0;0;0;0;0;0;0;0
7629;0;0;0;0;0;0;0;0;0
7630;0;1;0;1;0;0;0;1;3
7631;0;1;0;1;0;0;0;1;3
7632;0;1;0;1;0;0;0;1;3
7633;0;0;0;0;0;0;0;0;0
7634;0;0;0;0;0;0;0;0;0
7635;0;0;0;0;0;0;0;0;0
7636;0;0;0;0;0;0;0;0;0
7637;0;1;0;0;1;0;0;0;2
7638;0;1;0;0;1;0;0;0;2
7639;0;1;0;0;1;0;0;0;2
7640;0;1;0;1;1;0;1;1;5
7641;0;1;0;0;1;0;1;0;3
7642;0;1;0;1;0;0;1;1;4
7643;0;1;0;0;1;0;0;0;2
7644;0;1;0;1;0;0;1;0;3
7645;0;1;0;1;1;0;1;0;4
7646;0;1;0;1;0;0;1;1;4
7647;0;1;0;0;0;0;0;1;2
7648;0;1;0;0;0;0;0;1;2
7649;0;1;0;1;1;0;1;1;5
7650;0;1;0;1;0;0;0;1;3
7651;0;1;0;1;1;0;1;1;5
7652;1;1;0;0;1;0;1;1;5
7653;0;1;0;0;1;0;0;1;3
7654;1;1;0;0;1;0;0;1;4
7655;1;1;0;1;1;0;1;1;6
7656;0;1;0;1;1;0;1;1;5
7657;1;1;0;1;1;0;1;1;6
7658;1;1;0;1;1;0;1;1;6
7659;1;1;0;1;1;0;1;1;6
7660;0;1;0;1;1;0;1;1;5
7661;1;1;1;1;1;0;1;1;7
7662;0;1;0;1;1;0;1;1;5
7663;0;1;0;1;1;0;1;1;5
7664;1;1;0;0;1;0;1;1;5
7665;1;1;0;1;1;0;1;1;6
7666;0;1;1;1;1;0;1;1;6
7667;0;1;0;1;1;0;1;1;5
7668;0;1;1;1;1;0;1;1;6
7669;0;1;1;1;1;0;1;1;6
7670;0;1;0;0;1;0;0;0;2
7671;0;1;0;1;1;0;1;1;5
7672;0;1;1;0;1;0;1;1;5
7673;0;1;0;1;1;0;1;0;4
7674;0;0;0;0;0;0;0;0;0
7675;0;0;0;0;0;0;0;0;0
7676;0;0;0;0;0;0;0;0;0
7677;0;0;0;0;0;0;0;0;0
7678;0;0;0;0;0;0;0;0;0
7679;0;0;0;0;0;0;0;0;0
7680;0;0;0;0;0;0;0;0;0
7681;0;0;0;0;0;0;0;0;0
7682;0;0;0;0;0;0;0;0;0
7683;0;0;0;0;0;0;0;0;0
7684;0;0;0;0;0;0;0;0;0
7685;0;0;0;0;0;0;0;0;0
7686;0;0;0;0;0;0;0;0;0
7687;0;0;0;0;0;0;0;0;0
7688;0;0;0;0;0;0;0;0;0
7689;0;0;0;0;0;0;0;0;0
7690;0;0;0;0;0;0;0;0;0
7691;0;0;0;0;0;0;0;0;0
7692;0;0;0;0;0;0;0;0;0
7693;0;0;0;0;0;0;0;0;0
7694;0;0;0;0;0;0;0;0;0
7695;0;1;0;1;0;0;1;0;3
7696;0;0;0;0;0;0;0;0;0
7697;0;0;0;0;0;0;0;0;0
7698;0;0;0;0;0;0;0;0;0
7699;0;1;0;1;0;0;1;0;3
7700;0;0;0;0;0;0;0;0;0
7701;0;0;0;0;0;0;0;0;0
7702;0;1;0;1;0;0;1;0;3
7703;0;0;0;0;0;0;0;0;0
7704;0;1;0;1;0;0;1;0;3
7705;0;1;0;1;0;0;1;0;3
7706;0;0;0;0;0;0;0;0;0
7707;0;0;0;0;0;0;0;0;0
7708;0;0;0;0;0;0;0;0;0
7709;0;0;0;0;0;0;0;0;0
7710;0;0;0;0;0;0;0;0;0
7711;0;0;0;0;0;0;0;0;0
7712;0;1;0;1;0;0;1;0;3
7713;0;1;0;1;0;0;1;0;3
7714;0;0;0;0;0;0;0;0;0
7715;0;0;0;0;0;0;0;0;0
7716;0;1;0;1;0;0;1;0;3
7717;0;1;0;1;0;0;1;0;3
7718;0;1;0;1;0;0;1;0;3
7719;0;1;0;1;0;0;1;0;3
7720;0;1;0;1;0;0;1;0;3
7721;0;0;0;0;0;0;0;0;0
7722;0;1;0;1;0;0;1;0;3
7723;0;1;0;1;0;0;1;0;3
7724;0;0;0;0;0;0;0;0;0
7725;0;1;0;1;0;0;1;0;3
7726;0;0;0;0;0;0;0;0;0
7727;0;0;0;0;0;0;0;0;0
7728;0;1;0;1;0;0;1;0;3
7729;0;0;0;0;0;0;0;0;0
7730;0;1;0;0;0;0;1;0;2
7731;0;0;0;0;0;0;0;0;0
7732;0;0;0;0;0;0;0;0;0
7733;0;0;0;0;0;0;0;0;0
7734;0;0;0;0;0;0;0;0;0
7735;0;0;0;0;0;0;0;0;0
7736;0;0;0;0;0;0;0;0;0
7737;0;0;0;0;0;0;0;0;0
7738;0;1;0;1;0;0;1;0;3
7739;0;0;0;0;0;0;0;0;0
7740;0;0;0;0;0;0;0;0;0
7741;0;0;0;0;0;0;0;0;0
7742;0;0;0;0;0;0;0;0;0
7743;0;1;0;1;0;0;1;0;3
7744;0;0;0;0;0;0;0;0;0
7745;0;1;0;1;0;0;1;0;3
7746;0;1;0;1;0;0;1;0;3
7747;0;1;0;1;0;0;1;0;3
7748;0;1;0;1;0;0;1;0;3
7749;0;1;0;1;0;0;1;0;3
7750;0;1;0;1;0;0;1;0;3
7751;0;0;0;0;0;0;0;0;0
7752;0;0;0;0;0;0;0;0;0
7753;0;1;0;1;0;0;1;1;4
7754;0;1;0;1;0;0;1;1;4
7755;0;0;0;0;0;0;0;0;0
7756;0;1;0;1;0;0;1;1;4
7757;0;1;0;1;0;0;1;1;4
7758;0;0;0;0;0;0;0;0;0
7759;0;0;0;0;0;0;0;0;0
7760;0;1;0;1;0;0;0;1;3
7761;0;1;0;1;0;0;1;1;4
7762;0;1;0;1;1;0;0;1;4
7763;0;1;0;1;0;0;0;1;3
7764;0;1;0;1;1;0;0;1;4
7765;0;1;0;1;0;0;1;0;3
7766;0;1;0;1;1;0;1;0;4
7767;0;0;0;0;0;0;0;0;0
7768;0;1;0;0;1;0;0;0;2
7769;0;1;0;0;1;0;0;1;3
7770;0;1;0;0;1;0;0;1;3
7771;0;1;0;0;0;0;0;1;2
7772;0;1;0;0;1;0;0;1;3
7773;0;1;0;0;1;0;0;1;3
7774;1;1;0;0;1;0;0;1;4
7775;1;1;0;1;1;0;1;1;6
7776;0;1;0;1;1;0;1;1;5
7777;1;1;0;1;1;0;1;1;6
7778;0;1;0;0;1;0;1;1;4
7779;1;1;0;0;1;0;0;1;4
7780;1;1;0;1;1;0;1;1;6
7781;0;1;0;1;1;0;1;1;5
7782;1;1;0;1;1;0;1;1;6
7783;0;1;1;1;1;0;1;1;6
7784;1;1;1;1;1;0;1;1;7
7785;0;1;0;1;1;0;1;1;5
7786;1;1;0;0;1;0;1;1;5
7787;1;1;1;0;1;0;1;1;6
7788;1;1;1;0;1;0;1;1;6
7789;0;1;1;0;1;0;1;1;5
7790;0;1;1;0;1;0;1;0;4
7791;1;1;1;0;1;0;1;1;6
7792;1;1;1;0;1;0;1;1;6
7793;0;1;1;0;1;0;1;1;5
7794;1;1;0;1;1;0;1;1;6
7795;0;0;0;0;0;0;0;0;0
7796;0;0;0;0;0;0;0;0;0
7797;0;0;0;0;0;0;0;0;0
7798;0;0;0;0;0;0;0;0;0
7799;0;0;0;0;0;0;0;0;0
7800;0;0;0;0;0;0;0;0;0
7801;0;0;0;0;0;0;0;0;0
7802;0;0;0;0;0;0;0;0;0
7803;0;0;0;0;0;0;0;0;0
7804;0;0;0;0;0;0;0;0;0
7805;0;0;0;0;0;0;0;0;0
7806;0;0;0;0;0;0;0;0;0
7807;0;1;0;1;0;0;1;0;3
7808;0;0;0;0;0;0;0;0;0
7809;0;1;0;1;0;0;1;0;3
7810;0;0;0;0;0;0;0;0;0
7811;0;0;0;0;0;0;0;0;0
7812;0;1;0;1;0;0;1;0;3
7813;0;0;0;0;0;0;0;0;0
7814;0;1;0;1;0;0;1;0;3
7815;0;1;0;1;0;0;1;0;3
7816;0;0;0;0;0;0;0;0;0
7817;0;0;0;0;0;0;0;0;0
7818;0;0;0;0;0;0;0;0;0
7819;0;0;0;0;0;0;0;0;0
7820;0;0;0;0;0;0;0;0;0
7821;0;0;0;0;0;0;0;0;0
7822;0;0;0;0;0;0;0;0;0
7823;0;0;0;0;0;0;0;0;0
7824;0;0;0;0;0;0;0;0;0
7825;0;0;0;0;0;0;0;0;0
7826;0;0;0;0;0;0;0;0;0
7827;0;0;0;0;0;0;0;0;0
7828;0;0;0;0;0;0;0;0;0
7829;0;0;0;0;0;0;0;0;0
7830;0;0;0;0;0;0;0;0;0
7831;0;0;0;0;0;0;0;0;0
7832;0;0;0;0;0;0;0;0;0
7833;0;0;0;0;0;0;0;0;0
7834;0;0;0;0;0;0;0;0;0
7835;0;1;0;1;0;0;1;0;3
7836;0;0;0;0;0;0;0;0;0
7837;0;0;0;0;0;0;0;0;0
7838;0;0;0;0;0;0;0;0;0
7839;0;0;0;0;0;0;0;0;0
7840;0;0;0;0;0;0;0;0;0
7841;0;0;0;0;0;0;0;0;0
7842;0;0;0;0;0;0;0;0;0
7843;0;0;0;0;0;0;0;0;0
7844;0;1;0;1;0;0;1;0;3
7845;0;0;0;0;0;0;0;0;0
